,Req. dev. cycle (mean),Req. dev. cycle (std),Req. dev. cycle (90%),Req. dev. cycle (max),5 cycle perf.,10 cycle perf.,normalized (MAE),normalized (MSE),R^2,Batch size,Algorithm,Utlity function,σ factor,qant. (distance utility),# SL runs,Initial sample,# of samples in the DS,# Features,# Targets,Target threshold,Features name,Targets name,A-priori information,Req. experiments (list)
0,9.4,5.199999999999999,17.0,18.0,"0    0.63808
dtype: float64","0    0.834818
dtype: float64",0.5795530625160925,0.6140111967356149,0.34979886774419583,1,Statistics based model (Gaussian Process Regression),MLI (explore & exploit),2.0,0,25,4,139,37,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'Cement (kg/m3)', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'Other SCM (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)', 'Final curing temp (C)']",['28-d Cubic compressive strength (MPa)'],[],"[17.  5.  9. 10. 14. 17.  3.  3.  3.  3.  5. 13.  5.  4. 13. 18. 15.  6.
  4. 17. 13.  5.  8. 14. 11.]"
1,10.6,7.776888838089432,21.0,30.0,"0    0.682184
dtype: float64","0    0.785441
dtype: float64",0.6486526502614807,0.7841181680803971,0.18399564657428485,1,AI-Model (lolo Random Forrest),MLI (explore & exploit),2.0,0,25,4,139,37,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'Cement (kg/m3)', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'Other SCM (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)', 'Final curing temp (C)']",['28-d Cubic compressive strength (MPa)'],[],"[20.  2.  7. 10. 10.  3. 15. 21. 11.  9. 15. 23.  7. 16.  9.  3. 21. 30.
  1. 15.  3.  7.  3.  2.  2.]"
2,13.64,22.037930937363424,27.80000000000001,99.0,"0    0.824008
dtype: float64","0    0.890859
dtype: float64",0.6399767329372551,0.8332768955049549,0.24977645908289284,1,Statistics based model (Gaussian Process Regression),MLI (explore & exploit),2.0,0,25,20,139,37,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'Cement (kg/m3)', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'Other SCM (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)', 'Final curing temp (C)']",['28-d Cubic compressive strength (MPa)'],[],"[ 8.  1. 13.  5.  6.  7.  6.  5.  4.  3. 67.  7. 99.  7.  5. 15.  2. 10.
 11.  2.  1. 31.  2.  1. 23.]"
3,5.04,3.638461213205385,10.0,14.0,"0    0.890177
dtype: float64","0    0.926619
dtype: float64",0.4796894603708133,0.4282879077399644,0.5675354192717277,1,AI-Model (lolo Random Forrest),MLI (explore & exploit),2.0,0,25,20,139,37,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'Cement (kg/m3)', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'Other SCM (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)', 'Final curing temp (C)']",['28-d Cubic compressive strength (MPa)'],[],"[ 6.  2.  6.  3.  5.  4.  9.  3. 10. 12. 14.  2. 10.  2.  3.  1.  2.  1.
  5. 10.  3.  6.  2.  2.  3.]"
4,6.72,2.3068593368473946,10.0,11.0,"0    0.695467
dtype: float64","0    0.926016
dtype: float64",0.5342363192879827,0.5270758799190098,0.43826918173361934,1,Statistics based model (Gaussian Process Regression),MLI (explore & exploit),2.0,0,25,4,139,37,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'Cement (kg/m3)', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'Other SCM (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)', 'Final curing temp (C)']",['28-d Cubic compressive strength (MPa)'],['Mixture CO2 (Na2SiO3 as solution)'],"[ 7.  8.  6.  9.  6. 11.  5.  5.  5.  8.  8.  5.  7.  4.  7. 10. 10. 10.
  6.  5.  9.  1.  5.  7.  4.]"
5,12.8,7.621023553303061,23.6,27.0,"0    0.700995
dtype: float64","0    0.812726
dtype: float64",0.5711954758220633,0.6031225609884345,0.37714610984790176,1,AI-Model (lolo Random Forrest),MLI (explore & exploit),2.0,0,25,4,139,37,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'Cement (kg/m3)', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'Other SCM (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)', 'Final curing temp (C)']",['28-d Cubic compressive strength (MPa)'],['Mixture CO2 (Na2SiO3 as solution)'],"[15.  8.  7.  7.  3. 23. 14.  4.  9. 24. 23. 21.  5. 14. 24.  8. 11.  3.
  7.  9. 10. 27.  4. 23. 17.]"
6,8.48,9.287066275202305,22.800000000000026,36.0,"0    0.826035
dtype: float64","0    0.910101
dtype: float64",0.5700375436616035,0.6647083321216793,0.34114344303988153,1,Statistics based model (Gaussian Process Regression),MLI (explore & exploit),2.0,0,25,20,139,37,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'Cement (kg/m3)', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'Other SCM (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)', 'Final curing temp (C)']",['28-d Cubic compressive strength (MPa)'],['Mixture CO2 (Na2SiO3 as solution)'],"[ 2.  6.  5.  2.  5.  4.  7.  8.  4. 30. 36. 12. 30. 12.  3. 11.  2.  3.
 10.  1.  6.  4.  1.  5.  3.]"
7,3.72,2.676116589388437,6.600000000000001,11.0,"0    0.92305
dtype: float64","0    0.95904
dtype: float64",0.48963160891824303,0.45802424647455603,0.5406427786024209,1,AI-Model (lolo Random Forrest),MLI (explore & exploit),2.0,0,25,20,139,37,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'Cement (kg/m3)', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'Other SCM (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)', 'Final curing temp (C)']",['28-d Cubic compressive strength (MPa)'],['Mixture CO2 (Na2SiO3 as solution)'],"[ 7.  1.  2.  3.  4.  6.  3.  3.  6.  6.  2. 11.  3.  2.  2.  1. 11.  3.
  1.  2.  2.  4.  3.  2.  3.]"
8,5.4,3.9698866482558417,10.600000000000001,13.0,"0    0.805536
dtype: float64","0    0.927363
dtype: float64",0.6172647497463244,0.7034342445608759,0.24634652277032906,1,Gauss with PCA,MLI (explore & exploit),2.0,0,25,4,139,37,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'Cement (kg/m3)', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'Other SCM (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)', 'Final curing temp (C)']",['28-d Cubic compressive strength (MPa)'],[],"[13.  3.  9.  1.  6.  4. 11.  2.  9.  1.  6. 10.  4.  6.  1.  8.  3.  1.
  9.  2.  2.  1.  9. 13.  1.]"
9,10.84,7.486948644140682,22.0,30.0,"0    0.631341
dtype: float64","0    0.799878
dtype: float64",0.6439834723771121,0.7107865001450365,0.25265383873530306,1,RF with PCA,MLI (explore & exploit),2.0,0,25,4,139,37,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'Cement (kg/m3)', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'Other SCM (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)', 'Final curing temp (C)']",['28-d Cubic compressive strength (MPa)'],[],"[ 9.  6.  5. 30. 12. 16. 21. 24. 10. 13.  5.  5.  6.  9.  5. 22.  2. 22.
  5. 15.  6.  3. 10.  4.  6.]"
