,Req. dev. cycle (mean),Req. dev. cycle (std),Req. dev. cycle (90%),Req. dev. cycle (max),5 cycle perf.,10 cycle perf.,normalized (MAE),normalized (MSE),R^2,Batch size,Algorithm,Utlity function,σ factor,qant. (distance utility),# SL runs,Initial sample,# of samples in the DS,# Features,# Targets,Target threshold,Features name,Targets name,A-priori information,Req. experiments (list)
0,3.28,2.0103730997006504,5.600000000000001,9.0,"0    0.954931
dtype: float64","0    0.970117
dtype: float64",0.5094237043516465,0.47148144471531644,0.49586781549745934,1,Statistics based model (Gaussian Process Regression),MLI (explore & exploit),2.0,0,25,4,105,39,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'SrO', 'Mn2O3', 'MnO', 'LOI', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'SF (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Total solution', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Final curing temp (C)']",['1-d Cubic compressive strength (MPa)'],[],"[9. 2. 1. 1. 7. 4. 2. 5. 1. 2. 4. 5. 4. 2. 3. 3. 4. 2. 3. 2. 1. 3. 5. 6.
 1.]"
1,9.36,4.922438420132851,15.600000000000001,20.0,"0    0.800924
dtype: float64","0    0.897057
dtype: float64",0.4479545299467443,0.38193506103107533,0.5952501521350517,1,AI-Model (lolo Random Forrest),MLI (explore & exploit),2.0,0,25,4,105,39,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'SrO', 'Mn2O3', 'MnO', 'LOI', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'SF (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Total solution', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Final curing temp (C)']",['1-d Cubic compressive strength (MPa)'],[],"[ 6.  6. 14. 20. 13.  6.  3.  2.  9.  5.  6. 11. 10. 16.  9. 13.  5. 15.
  5. 10. 12. 20.  8.  3.  7.]"
2,3.2,1.8547236990991407,5.600000000000001,8.0,"0    0.955595
dtype: float64",1.0,0.5576774128873611,0.5734905384470272,0.41459874773073,1,Statistics based model (Gaussian Process Regression),MLI (explore & exploit),2.0,0,25,20,105,39,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'SrO', 'Mn2O3', 'MnO', 'LOI', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'SF (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Total solution', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Final curing temp (C)']",['1-d Cubic compressive strength (MPa)'],[],"[6. 4. 8. 5. 3. 5. 2. 2. 1. 1. 5. 5. 1. 1. 2. 4. 2. 3. 1. 3. 2. 2. 3. 3.
 6.]"
3,4.2,2.6229754097208002,7.600000000000001,12.0,"0    0.958943
dtype: float64","0    0.970465
dtype: float64",0.3289804930998909,0.19081994619600448,0.795854006333,1,AI-Model (lolo Random Forrest),MLI (explore & exploit),2.0,0,25,20,105,39,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'SrO', 'Mn2O3', 'MnO', 'LOI', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'SF (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Total solution', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Final curing temp (C)']",['1-d Cubic compressive strength (MPa)'],[],"[ 3.  3.  4.  1.  4.  3.  5.  1.  5.  8.  4.  4.  4.  1.  5.  1. 12.  2.
  8.  7.  1.  6.  2.  6.  5.]"
4,5.36,2.9103951621729993,9.0,13.0,"0    0.937553
dtype: float64","0    0.982517
dtype: float64",0.4872005822847714,0.47260028571502743,0.5099530592661685,1,Statistics based model (Gaussian Process Regression),MLI (explore & exploit),2.0,0,25,4,105,39,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'SrO', 'Mn2O3', 'MnO', 'LOI', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'SF (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Total solution', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Final curing temp (C)']",['1-d Cubic compressive strength (MPa)'],['Mixture CO2 (Na2SiO3 as solution)'],"[ 3.  3.  5.  9.  1.  5.  8.  4.  9.  5.  1.  8.  5.  5.  1.  5.  7.  6.
  7.  4.  9. 13.  1.  6.  4.]"
5,13.24,8.011391889053986,25.200000000000003,32.0,"0    0.892936
dtype: float64","0    0.938644
dtype: float64",0.4447824970622785,0.34979716566736463,0.6261372786754461,1,AI-Model (lolo Random Forrest),MLI (explore & exploit),2.0,0,25,4,105,39,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'SrO', 'Mn2O3', 'MnO', 'LOI', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'SF (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Total solution', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Final curing temp (C)']",['1-d Cubic compressive strength (MPa)'],['Mixture CO2 (Na2SiO3 as solution)'],"[16.  1. 14. 13. 17. 11. 24. 28. 23.  6. 26. 15. 16.  3. 32. 12.  9.  8.
 10. 12.  9.  1.  5. 10. 10.]"
6,15.92,17.950866274361246,46.000000000000014,60.0,"0    0.967351
dtype: float64","0    0.973942
dtype: float64",0.5375856108989929,0.5723438451040661,0.4501202267652226,1,Statistics based model (Gaussian Process Regression),MLI (explore & exploit),2.0,0,25,20,105,39,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'SrO', 'Mn2O3', 'MnO', 'LOI', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'SF (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Total solution', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Final curing temp (C)']",['1-d Cubic compressive strength (MPa)'],['Mixture CO2 (Na2SiO3 as solution)'],"[ 6. 14.  3.  2. 58.  4. 30.  7.  3.  4. 18.  4. 40.  7. 12.  4. 14.  4.
  3. 60.  8. 35.  5. 50.  3.]"
7,6.6,2.939387691339814,11.0,12.0,"0    0.953414
dtype: float64","0    0.968124
dtype: float64",0.31389229336936525,0.1757579907811872,0.8117252691761024,1,AI-Model (lolo Random Forrest),MLI (explore & exploit),2.0,0,25,20,105,39,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'SrO', 'Mn2O3', 'MnO', 'LOI', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'SF (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Total solution', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Final curing temp (C)']",['1-d Cubic compressive strength (MPa)'],['Mixture CO2 (Na2SiO3 as solution)'],"[ 9.  5.  8.  8.  5.  3.  7.  5.  7.  9.  4.  8.  4.  4.  2.  6. 12.  4.
  3. 11.  2.  8. 11.  9. 11.]"
8,5.56,2.53108672312902,9.0,11.0,"0    0.913098
dtype: float64","0    0.968756
dtype: float64",0.5817162718236739,0.5607839496240227,0.38607047448750925,1,Gauss with PCA,MLI (explore & exploit),2.0,0,25,4,105,39,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'SrO', 'Mn2O3', 'MnO', 'LOI', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'SF (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Total solution', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Final curing temp (C)']",['1-d Cubic compressive strength (MPa)'],[],"[ 7.  4.  3.  5.  9.  3.  6.  7.  4.  2.  4.  9.  9.  1.  6.  7.  2.  6.
  4.  4.  9. 11.  4.  7.  6.]"
9,7.6,6.916646586316233,15.0,29.0,"0    0.883426
dtype: float64","0    0.92461
dtype: float64",0.5256973746097243,0.48129438462711904,0.47778233048856905,1,RF with PCA,MLI (explore & exploit),2.0,0,25,4,105,39,1,0.95,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'SrO', 'Mn2O3', 'MnO', 'LOI', 'FA (kg/m3)', 'GGBFS (kg/m3)', 'SF (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Na2SiO3 specific gravity', 'Total solution', 'Na2O (l)', 'Sio2 (l)', 'H2O', 'Na2O (Dry)', 'Sio2 (Dry)', 'Water', 'Total NaOH', 'Concentration (M) NaOH', 'Water.1', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Final curing temp (C)']",['1-d Cubic compressive strength (MPa)'],[],"[ 6.  6.  1.  5.  6.  7.  5. 29.  3.  3.  6.  2. 14. 12.  6. 15.  2.  2.
  2. 15. 24.  2.  5.  9.  3.]"
