Req. dev. cycle (mean) ,Req. dev. cycle (std) ,Req. dev. cycle (90%) ,Req. dev. cycle (max) ,5 cycle perf. ,10 cycle perf. ,normalized (MAE)   ,normalized (MSE)   ,R^2                  ,Batch size ,Algorithm   ,Utlity function         ,σ factor ,qant. (distance utility) ,# SL runs ,Initial sample ,# of samples in the DS ,# Features ,# Targets ,Target threshold ,Features name                                                                                                                                                                                                                                                                                                                                                                                                                 ,Targets name                                   ,A-priori information                  ,Req. experiments (list)
                 11.4  ,   9.06421535489973   ,   22.20000000000001  ,                 36.0 ,"0.74716"     ,"0.832099"     ,0.9286778080969533 ,1.4975588753794282 ,-0.6711948305207326  ,         1 ,Tuned Gauss ,MLI (explore & exploit) ,     2.0 ,                       0 ,       25 ,             4 ,                   105 ,        28 ,        1 ,            0.95 ,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'FA (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Total solution', 'Na2O (Dry)', 'Sio2 (Dry)', 'Concentration (M) NaOH', 'Water', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)']" ,['7-d Cylindrical compressive strength (MPa)'] ,[]                                    ,"[13.  4.  4.  9.  2.  7.  2. 36. 13. 15.  5.  4. 17.  4.  6.  6.  2. 18. 10. 17. 15. 31. 18. 25.  2.]"
                 15.8  ,   8.872429205127533  ,   26.800000000000004 ,                 36.0 ,"0.654815"    ,"0.74321"      ,0.7671361699769185 ,1.0302327050545974 ,-0.17039481962743966 ,         1 ,Tuned RF    ,MLI (explore & exploit) ,     2.0 ,                       0 ,       25 ,             4 ,                   105 ,        28 ,        1 ,            0.95 ,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'FA (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Total solution', 'Na2O (Dry)', 'Sio2 (Dry)', 'Concentration (M) NaOH', 'Water', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)']" ,['7-d Cylindrical compressive strength (MPa)'] ,[]                                    ,"[ 5. 10. 28.  5. 12. 11. 36. 25. 33. 19. 10. 17.  6.  5. 21. 24. 11. 10. 13. 25. 18. 24.  6. 10. 11.]"
                  6.32 ,   4.258826129345973  ,   14.200000000000003 ,                 16.0 ,"0.833086"    ,"0.88"         ,0.7687496047707166 ,1.09109525153156   ,-0.12488711150141533 ,         1 ,Tuned Gauss ,MLI (explore & exploit) ,     2.0 ,                       0 ,       25 ,            20 ,                   105 ,        28 ,        1 ,            0.95 ,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'FA (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Total solution', 'Na2O (Dry)', 'Sio2 (Dry)', 'Concentration (M) NaOH', 'Water', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)']" ,['7-d Cylindrical compressive strength (MPa)'] ,[]                                    ,"[ 8.  4.  5.  5.  6.  6.  6.  4.  4.  2. 16.  3.  9.  1. 13. 16. 15.  8.  4.  5.  4.  4.  2.  2.  6.]"
                  7.32 ,   5.120312490463839  ,   14.600000000000001 ,                 19.0 ,"0.804938"    ,"0.85679"      ,0.6923760325580333 ,0.8085222712981975 ,0.15524326592993729  ,         1 ,Tuned RF    ,MLI (explore & exploit) ,     2.0 ,                       0 ,       25 ,            20 ,                   105 ,        28 ,        1 ,            0.95 ,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'FA (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Total solution', 'Na2O (Dry)', 'Sio2 (Dry)', 'Concentration (M) NaOH', 'Water', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)']" ,['7-d Cylindrical compressive strength (MPa)'] ,[]                                    ,"[ 2. 13. 11.  2. 10.  7. 14.  6. 11. 15.  4. 11.  2.  1. 19.  3.  2.  6.  8.  4.  6.  3.  6.  1. 16.]"
                  8.84 ,  10.251555979459898  ,   16.6               ,                 41.0 ,"0.771504"    ,"0.841984"     ,1.0615890276179358 ,1.9715991420747239 ,-1.2264475735936142  ,         1 ,Tuned Gauss ,MLI (explore & exploit) ,     2.0 ,                       0 ,       25 ,             4 ,                   105 ,        28 ,        1 ,            0.95 ,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'FA (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Total solution', 'Na2O (Dry)', 'Sio2 (Dry)', 'Concentration (M) NaOH', 'Water', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)']" ,['7-d Cylindrical compressive strength (MPa)'] ,['Mixture CO2 (Na2SiO3 as solution)'] ,"[ 3. 41. 17.  4.  6.  2.  6.  2. 15.  7.  4.  2.  5. 11.  5. 40.  2.  3.  1.  7.  5. 16.  6.  5.  6.]"
                  8.28 ,   3.572338169882577  ,   13.200000000000003 ,                 15.0 ,"0.7353"      ,"0.84718"      ,0.8496189434361742 ,1.234463105050054  ,-0.38944148589850064 ,         1 ,Tuned RF    ,MLI (explore & exploit) ,     2.0 ,                       0 ,       25 ,             4 ,                   105 ,        28 ,        1 ,            0.95 ,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'FA (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Total solution', 'Na2O (Dry)', 'Sio2 (Dry)', 'Concentration (M) NaOH', 'Water', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)']" ,['7-d Cylindrical compressive strength (MPa)'] ,['Mixture CO2 (Na2SiO3 as solution)'] ,"[ 8.  9.  6. 12.  7.  5.  9.  5. 10.  6. 15.  5. 12.  1.  1.  6.  9.  9. 14. 11. 10.  6.  7. 10. 14.]"
                  6.44 ,   2.9131426329652994 ,    8.0               ,                 18.0 ,"0.806858"    ,"0.948692"     ,0.7884241031549024 ,1.3387061615989184 ,-0.5648977882024906  ,         1 ,Tuned Gauss ,MLI (explore & exploit) ,     2.0 ,                       0 ,       25 ,            20 ,                   105 ,        28 ,        1 ,            0.95 ,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'FA (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Total solution', 'Na2O (Dry)', 'Sio2 (Dry)', 'Concentration (M) NaOH', 'Water', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)']" ,['7-d Cylindrical compressive strength (MPa)'] ,['Mixture CO2 (Na2SiO3 as solution)'] ,"[ 8.  3.  7.  5.  7.  4.  6. 10.  3.  6.  5.  4.  8.  3. 18.  5.  6.  8.  7.  6.  7.  7.  5.  7.  6.]"
                  8.52 ,   4.050876448375092  ,   13.0               ,                 17.0 ,"0.80201"     ,"0.869417"     ,0.6500741620229593 ,0.7362475303660712 ,0.18863675550325237  ,         1 ,Tuned RF    ,MLI (explore & exploit) ,     2.0 ,                       0 ,       25 ,            20 ,                   105 ,        28 ,        1 ,            0.95 ,"['SiO2', 'Al2O3', 'Fe2O3', 'CaO', 'MgO', 'Na2O', 'K2O', 'SO3', 'TiO2', 'P2O5', 'LOI', 'FA (kg/m3)', 'Coarse aggregate (kg/m3)', 'Fine aggregate (kg/m3)', 'Na2SiO3', 'NaOH', 'Total solution', 'Na2O (Dry)', 'Sio2 (Dry)', 'Concentration (M) NaOH', 'Water', 'NaOH (Dry)', 'Additional water', 'Superplasticizer', 'water -eff', 'Initial curing time (day)', 'Initial curing temp (C)', 'Initial curing rest time (day)']" ,['7-d Cylindrical compressive strength (MPa)'] ,['Mixture CO2 (Na2SiO3 as solution)'] ,"[13.  2.  3. 11.  4. 10.  7.  7. 14.  9.  6.  7.  5. 12. 13.  2. 13. 12. 17.  8. 12.  6.  3. 10.  7.]"
